Timestamp Start,Emotion,Image,Timestamp End
1552384871,N/A,n02970849_3052.JPEG,1552384873
1552384873,Neutral,n01560419_8624.JPEG,1552384875
1552384875,Smile,n01608432_8603.JPEG,1552384877
1552384877,Neutral,n03804744_1714.JPEG,1552384879
1552384879,Smile,n02088238_7585.JPEG,1552384881
1552384881,Smile,n03594945_8620.JPEG,1552384883
1552384883,Neutral,n02509815_9487.JPEG,1552384886
1552384886,Neutral,n02105505_1191.JPEG,1552384889
1552384889,Neutral,n01753488_5117.JPEG,1552384892
1552384892,Neutral,n02028035_2782.JPEG,1552384895
1552384895,Smile,n01514668_4792.JPEG,1552384898
1552384898,Neutral,n02764044_26012.JPEG,1552384902
1552384902,Neutral,n01820546_6934.JPEG,1552384906
1552384906,Smile,n02093256_14809.JPEG,1552384910
1552384910,Smile,n01580077_2121.JPEG,1552384914
1552384914,Smile,n04074963_31104.JPEG,1552384918
1552384918,Smile,n02027492_5408.JPEG,1552384923
1552384923,Smile,n02087394_5846.JPEG,1552384928
1552384928,Neutral,n04357314_10184.JPEG,1552384933
1552384933,Smile,n02091467_2856.JPEG,1552384938
1552384938,Smile,n02110958_7505.JPEG,1552384943
1552384943,Smile,n02123394_3770.JPEG,1552384949
1552384949,Smile,n03633091_14821.JPEG,1552384955
1552384955,Neutral,n01749939_4627.JPEG,1552384961
1552384961,Smile,n03908714_9577.JPEG,1552384967
1552384967,Smile,n03483316_17231.JPEG,1552384973
1552384973,Smile,n02111889_6595.JPEG,1552384980
1552384980,Smile,n02099712_3366.JPEG,1552384987
1552384987,Neutral,n03761084_42432.JPEG,1552384994
1552384994,Smile,n01843383_10242.JPEG,1552385001
1552385001,Smile,n02111500_4802.JPEG,1552385008
1552385008,Neutral,n03838899_32827.JPEG,1552385016
1552385016,Neutral,n01616318_13627.JPEG,1552385024
1552385024,Neutral,n09835506_19261.JPEG,1552385032
1552385032,Smile,n02086910_6787.JPEG,1552385040
1552385040,Neutral,n02488702_5061.JPEG,1552385048
1552385048,Neutral,n01558993_1653.JPEG,1552385057
1552385057,Neutral,n01532829_82.JPEG,1552385066
1552385066,Neutral,n04334599_3843.JPEG,1552385075
1552385075,Smile,n07697100_18026.JPEG,1552385084
1552385084,Smile,n02676566_8925.JPEG,1552385093
1552385093,Smile,n01843065_2113.JPEG,1552385103
1552385103,Sad,n03062245_73.JPEG,1552385113
1552385113,Neutral,n03793489_7246.JPEG,1552385123
1552385123,Smile,n02488291_2742.JPEG,1552385133
