Timestamp Start,Emotion,Image,Timestamp End
1552473537,Sad,n02094114_1317.JPEG,1552473539
1552473539,Sad,n02105162_7490.JPEG,1552473541
1552473541,Sad,n01744401_14474.JPEG,1552473543
1552473543,Sad,n02113799_254.JPEG,1552473545
1552473545,Sad,n02094258_457.JPEG,1552473547
1552473547,Smile,n03947888_9821.JPEG,1552473549
1552473549,Smile,n01534433_10189.JPEG,1552473552
1552473552,Sad,n01734418_15913.JPEG,1552473555
1552473555,Sad,n02422699_1168.JPEG,1552473558
1552473558,Sad,n02503517_5937.JPEG,1552473561
1552473561,Smile,n01558993_4657.JPEG,1552473564
1552473564,Sad,n01742172_2476.JPEG,1552473568
1552473568,Sad,n02105505_2640.JPEG,1552473572
1552473572,Sad,n03188531_16255.JPEG,1552473576
1552473576,Sad,n02109047_1672.JPEG,1552473580
1552473580,Smile,n04152593_21966.JPEG,1552473584
1552473584,Smile,n03063338_9729.JPEG,1552473589
1552473589,Neutral,n02488291_1279.JPEG,1552473594
1552473594,Sad,n02766320_118.JPEG,1552473599
1552473599,Smile,n02133161_1457.JPEG,1552473604
1552473604,Smile,n01532829_2433.JPEG,1552473609
1552473609,Smile,n02007558_5077.JPEG,1552473615
1552473615,Sad,n04557648_9268.JPEG,1552473621
1552473621,Smile,n03400231_20148.JPEG,1552473627
1552473627,Sad,n03769881_3232.JPEG,1552473633
1552473633,Sad,n07693725_11490.JPEG,1552473639
1552473639,Neutral,n01843065_949.JPEG,1552473646
1552473646,Sad,n02110806_15510.JPEG,1552473653
1552473653,Neutral,n01910747_2667.JPEG,1552473660
1552473660,Sad,n02099429_3899.JPEG,1552473667
1552473667,Sad,n02445715_4774.JPEG,1552473674
1552473674,Smile,n03991062_321.JPEG,1552473682
1552473682,Smile,n02930766_34511.JPEG,1552473690
1552473690,Sad,n01514859_4999.JPEG,1552473698
1552473698,Neutral,n03942813_926.JPEG,1552473706
1552473706,Smile,n07745940_2065.JPEG,1552473714
1552473714,Sad,n02099267_2111.JPEG,1552473723
1552473723,Neutral,n03908618_6133.JPEG,1552473732
1552473732,Sad,n02484975_390.JPEG,1552473741
1552473741,Sad,n02396427_21816.JPEG,1552473750
1552473750,Smile,n02324045_1739.JPEG,1552473759
1552473759,Smile,n03928116_3710.JPEG,1552473769
1552473769,Smile,n07615774_5314.JPEG,1552473779
1552473779,Neutral,n07734744_491.JPEG,1552473789
1552473789,Sad,n02883205_18404.JPEG,1552473799
