2024-07-22 02:18:08,682 DEBUG   HandlerThread:2235581 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-101-generic-x86_64-with-glibc2.31', 'python': '3.10.14', 'heartbeatAt': '2024-07-21T17:18:08.677108', 'startedAt': '2024-07-21T17:18:08.123674', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/mnt/ssd/pengy/eeg_cls/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:puckikk1202/eeg_cls.git', 'commit': None}, 'email': 'puckikk@gmail.com', 'root': '/mnt/ssd/pengy/eeg_cls', 'host': 'koikelab-workstation', 'username': 'pengy', 'executable': '/home/pengy/.conda/envs/torch/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2048.1254166666668, 'min': 1500.0, 'max': 4200.0}, 'cpu_freq_per_core': [{'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1410.02, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 4200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 4200.0}, {'current': 4200.0, 'min': 1500.0, 'max': 4200.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 496.67422103881836}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 62.23236846923828}}
2024-07-22 02:18:08,683 INFO    HandlerThread:2235581 [system_monitor.py:probe():224] Finished collecting system info
2024-07-22 02:18:08,683 INFO    HandlerThread:2235581 [system_monitor.py:probe():227] Publishing system info
2024-07-22 02:18:08,683 DEBUG   HandlerThread:2235581 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-22 02:18:09,538 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/conda-environment.yaml
2024-07-22 02:18:10,501 DEBUG   HandlerThread:2235581 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-22 02:18:10,502 INFO    HandlerThread:2235581 [system_monitor.py:probe():229] Finished publishing system info
2024-07-22 02:18:10,508 DEBUG   SenderThread:2235581 [sender.py:send():379] send: files
2024-07-22 02:18:10,508 INFO    SenderThread:2235581 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-22 02:18:10,537 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/conda-environment.yaml
2024-07-22 02:18:10,538 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/wandb-metadata.json
2024-07-22 02:18:10,570 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: python_packages
2024-07-22 02:18:10,570 DEBUG   SenderThread:2235581 [sender.py:send_request():406] send_request: python_packages
2024-07-22 02:18:10,571 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: stop_status
2024-07-22 02:18:10,571 DEBUG   SenderThread:2235581 [sender.py:send_request():406] send_request: stop_status
2024-07-22 02:18:10,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:10,857 DEBUG   SenderThread:2235581 [sender.py:send():379] send: telemetry
2024-07-22 02:18:11,160 INFO    wandb-upload_0:2235581 [upload_job.py:push():130] Uploaded file /tmp/tmptnznltkqwandb/y3ry08qb-wandb-metadata.json
2024-07-22 02:18:11,538 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/output.log
2024-07-22 02:18:11,538 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/requirements.txt
2024-07-22 02:18:11,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:12,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:13,539 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/output.log
2024-07-22 02:18:13,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:13,860 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:14,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:15,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:16,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:17,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:18,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:19,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:19,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:20,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:21,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:22,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:23,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:24,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:25,571 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: stop_status
2024-07-22 02:18:25,571 DEBUG   SenderThread:2235581 [sender.py:send_request():406] send_request: stop_status
2024-07-22 02:18:25,614 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:25,823 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:26,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:27,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:28,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:29,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:30,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:31,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:31,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:32,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:33,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:34,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:35,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:36,572 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:36,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:37,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:38,574 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:39,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:40,571 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: stop_status
2024-07-22 02:18:40,571 DEBUG   SenderThread:2235581 [sender.py:send_request():406] send_request: stop_status
2024-07-22 02:18:40,614 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:41,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:41,802 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:42,547 INFO    Thread-12 :2235581 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/ssd/pengy/eeg_cls/wandb/run-20240722_021808-iqx2rjrf/files/config.yaml
2024-07-22 02:18:42,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:43,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:44,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:45,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:46,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:47,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:47,575 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:48,576 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:49,576 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:50,576 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:51,576 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:52,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:53,573 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:53,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:54,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:55,571 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: stop_status
2024-07-22 02:18:55,572 DEBUG   SenderThread:2235581 [sender.py:send_request():406] send_request: stop_status
2024-07-22 02:18:55,614 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:56,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:57,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:58,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:18:58,827 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: status_report
2024-07-22 02:18:59,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:19:00,577 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:19:01,578 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:19:02,578 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-22 02:19:03,578 DEBUG   HandlerThread:2235581 [handler.py:handle_request():158] handle_request: internal_messages
